,words
7556,broke
7557,shatters
7558,tired
7559,love
7560,say
7561,one
7562,goddamn
7563,mirror
7564,foot
7565,wont
7566,dead
7567,lady
7568,sweet
7569,owe
7570,mind
7571,tasted
7572,trusted
7573,shit
7574,complacent
7575,u
7576,aint
7577,dagger
7578,prayer
7579,play
7580,put
7581,lie
7582,part
7583,tell
7584,shall
7585,bed
7586,id
7587,nightmare
7588,pinched
7589,talk
7590,cut
7591,wake
7592,keep
7593,speak
7594,blood
7595,polite
7596,sing
7597,away
7598,time
7599,melody
7600,help
7601,back
7602,always
7603,begin
7604,hear
7605,never
7606,sip
7607,even
7608,go
7609,bring
7610,ble
7611,young
7612,call
7613,dream
7614,million
7615,sun
7616,memory
7617,like
7618,another
7619,said
7620,yeah
7621,meant
7622,done
7623,together
7624,tonight
7625,music
7626,fall
7627,unforgettable
7628,send
7629,round
7630,close
7631,got
7632,special
7633,note
7634,dont
7635,take
7636,year
7637,asleep
7638,song
7639,eye
7640,hope
7641,woahoh
7642,passed
7643,let
7644,remember
7645,end
7646,piece
7647,moment
7648,lay
7649,living
7650,repeat
7651,say
7652,one
7653,stay
7654,familiar
7655,though
7656,gon na
7657,word
7658,care
7659,shit
7660,fill
7661,write
7662,play
7663,put
7664,gone
7665,keep
7666,meet
7667,crazy
7668,different
7669,bout
7670,pulling
7671,better
7672,death
7673,got ta
7674,wan na
7675,hear
7676,seed
7677,pay
7678,go
7679,pew
7680,arm
7681,bitch
7682,call
7683,nobody
7684,worry
7685,fred
7686,ill
7687,hit
7688,standin
7689,without
7690,yup
7691,know
7692,doesnt
7693,around
7694,oh
7695,gon
7696,like
7697,could
7698,thing
7699,wear
7700,baby
7701,queen
7702,respect
7703,yeah
7704,anytime
7705,together
7706,lip
7707,messin
7708,kick
7709,hi
7710,hbic
7711,kungfu
7712,cross
7713,think
7714,crossfit
7715,close
7716,girl
7717,got
7718,flirt
7719,dont
7720,lil
7721,sure
7722,couple
7723,thats
7724,trippin
7725,run
7726,let
7727,mouth
7728,ever
7729,anything
7730,doin
7731,kit
7732,comin
7733,stare
7734,love
7735,jumpin
7736,one
7737,say
7738,faucet
7739,stay
7740,pow
7741,slide
7742,lady
7743,gon na
7744,friend
7745,ayy
7746,something
7747,shit
7748,fuckin
7749,solo
7750,gloss
7751,really
7752,aint
7753,keep
7754,play
7755,matter
7756,hair
7757,runnin
7758,stand
7759,youth
7760,quit
7761,spent
7762,stickin
7763,exhausted
7764,need
7765,kung
7766,talk
7767,understand
7768,blade
7769,still
7770,crazy
7771,time
7772,tshirt
7773,intent
7774,back
7775,make
7776,changed
7777,never
7778,even
7779,lose
7780,youre
7781,young
7782,best
7783,dream
7784,found
7785,teacher
7786,else
7787,couldnt
7788,missing
7789,moved
7790,plotting
7791,oh
7792,town
7793,tame
7794,kid
7795,like
7796,thing
7797,wear
7798,busy
7799,said
7800,yeah
7801,suddenly
7802,give
7803,stupid
7804,sleep
7805,whats
7806,head
7807,got
7808,sometimes
7809,two
7810,dont
7811,house
7812,sixteen
7813,saved
7814,take
7815,year
7816,miss
7817,therell
7818,wed
7819,eye
7820,let
7821,remember
7822,counting
7823,mum
7824,good
7825,dangerous
7826,small
7827,life
7828,star
7829,love
7830,one
7831,held
7832,work
7833,focus
7834,far
7835,msn
7836,u
7837,kicked
7838,gave
7839,gone
7840,mine
7841,still
7842,stretch
7843,sing
7844,92
7845,time
7846,away
7847,pimp
7848,want
7849,find
7850,got ta
7851,grra
7852,supply
7853,walked
7854,main
7855,undo
7856,memeet
7857,make
7858,back
7859,heard
7860,never
7861,inside
7862,killed
7863,go
7864,ig
7865,verge
7866,woah
7867,bird
7868,bankhead
7869,stop
7870,drop
7871,bitch
7872,cigarette
7873,cant
7874,took
7875,flock
7876,rachel
7877,ward
7878,steak
7879,dog
7880,broad
7881,dodge
7882,know—i
7883,nigga
7884,ill
7885,text
7886,electric
7887,hit
7888,reply
7889,quarter
7890,slick
7891,told
7892,pin
7893,sonogram
7894,know
7895,spinner
7896,eat
7897,oh
7898,shawtys
7899,town
7900,gon
7901,like
7902,thing
7903,could
7904,em
7905,std
7906,crash
7907,didnt
7908,semen
7909,leave
7910,ive
7911,yeah
7912,drownin
7913,globe
7914,wait
7915,bread
7916,see
7917,done
7918,act
7919,folk
7920,cash
7921,beat
7922,thousand
7923,knew
7924,pair
7925,send
7926,church
7927,daughter
7928,light
7929,whats
7930,mar
7931,juwanna
7932,stopngos
7933,talkin
7934,little
7935,got
7936,two
7937,slime
7938,aw
7939,dont
7940,every
7941,mama
7942,might
7943,money
7944,uh
7945,cement
7946,whacked
7947,brown
7948,thats
7949,water
7950,left
7951,somethin
7952,fed
7953,math
7954,charge
7955,ima
7956,ooh
7957,pain
7958,catfishin
7959,verse
7960,eye
7961,hitch
7962,fry
7963,cord
7964,grows
7965,brick
7966,run
7967,get
7968,let
7969,roll
7970,north
7971,good
7972,circumnavigate
7973,switch
7974,whole
7975,big
7976,hardest
7977,ever
7978,fled
7979,buried
7980,woo
7981,side
7982,ballin
7983,lamb
7984,tminus
7985,fish
7986,swam
7987,mowed
7988,thots
7989,say
7990,one
7991,huh
7992,face
7993,observe
7994,wont
7995,dead
7996,slide
7997,pussy
7998,compound
7999,word
8000,ayy
8001,vocal
8002,start
8003,contact
8004,something
8005,london
8006,fly
8007,rapper
8008,hemi
8009,everybody
8010,fire
8011,aint
8012,mann
8013,61
8014,decided
8015,high
8016,grow
8017,catch
8018,curve
8019,play
8020,put
8021,eatin
8022,south
8023,uhhuh
8024,tell
8025,walk
8026,hey
8027,dollar
8028,ride
8029,demon
8030,road
8031,day
8032,grass
8033,eleven
8034,talk
8035,garage
8036,fuck
8037,demand
8038,hoe
8039,full
8040,mine
8041,dm
8042,try
8043,time
8044,got ta
8045,wan na
8046,back
8047,never
8048,last
8049,guess
8050,even
8051,go
8052,coming
8053,going
8054,hypnotherapy
8055,cant
8056,brain
8057,best
8058,doesn ’ t
8059,starting
8060,selfcontrol
8061,mess
8062,ill
8063,mean
8064,losing
8065,checking
8066,without
8067,doesnt
8068,oh
8069,like
8070,could
8071,right
8072,maybe
8073,kissed
8074,yeah
8075,drew
8076,meant
8077,done
8078,heart
8079,rewire
8080,internet
8081,fall
8082,cross
8083,think
8084,draw
8085,head
8086,cause
8087,two
8088,dont
8089,it ’ s
8090,take
8091,year
8092,get
8093,name
8094,trickle
8095,thought
8096,rabbit
8097,wa
8098,wasnt
8099,goodbye
8100,wont
8101,you ’ ll
8102,hole
8103,really
8104,youll
8105,tell
8106,you ’ re
8107,trip
8108,line
8109,keep
8110,still
8111,want
8112,saw
8113,night
8114,wan na
8115,always
8116,grinding
8117,never
8118,go
8119,weekend
8120,bring
8121,youre
8122,ohh
8123,came
8124,gеt
8125,gon
8126,hold
8127,like
8128,right
8129,baby
8130,glad
8131,leave
8132,vibe
8133,fine
8134,yeah
8135,feeling
8136,see
8137,together
8138,tonight
8139,i ’ m
8140,nice
8141,someone
8142,light
8143,close
8144,girl
8145,got
8146,balling
8147,dont
8148,show
8149,it ’ s
8150,every
8151,affection
8152,might
8153,coz
8154,smiling
8155,hate
8156,take
8157,doe
8158,action
8159,eighty
8160,let
8161,party
8162,good
8163,lem me
8164,life
8165,sunshine
8166,love
8167,become
8168,wont
8169,smilе
8170,pussy
8171,friend
8172,care
8173,tight
8174,eight
8175,forever
8176,u
8177,really
8178,lie
8179,tell
8180,bite
8181,looking
8182,need
8183,mine
8184,want
8185,back
8186,always
8187,make
8188,wind
8189,witch
8190,ow
8191,bayou
8192,shooter
8193,came
8194,nile
8195,power
8196,told
8197,boy
8198,oh
8199,crocodile
8200,like
8201,made
8202,freak
8203,yeah
8204,heart
8205,look
8206,week
8207,daughter
8208,mother
8209,got
8210,yah
8211,dont
8212,every
8213,mama
8214,god
8215,freedom
8216,water
8217,ima
8218,ooh
8219,swish
8220,hallelujah
8221,get
8222,blow
8223,must
8224,hot
8225,evil
8226,nasty
8227,something
8228,threepoint
8229,put
8230,day
8231,well
8232,id
8233,piranha
8234,fuck
8235,motherfucka
8236,night
8237,make
8238,never
8239,tryna
8240,youre
8241,cant
8242,came
8243,momma
8244,worry
8245,uhuh
8246,told
8247,outta
8248,know
8249,around
8250,perfect
8251,affair
8252,like
8253,thing
8254,right
8255,bad
8256,ive
8257,said
8258,yeah
8259,suddenly
8260,ohwoahwoahwoahwoah
8261,pair
8262,think
8263,light
8264,whats
8265,head
8266,girl
8267,got
8268,dont
8269,shut
8270,world
8271,thats
8272,turned
8273,ooh
8274,upside
8275,get
8276,nine
8277,good
8278,fight
8279,life
8280,skin
8281,though
8282,friend
8283,mind
8284,care
8285,way
8286,tried
8287,daddy
8288,fool
8289,lie
8290,runnin
8291,letting
8292,red
8293,line
8294,ohwoahwoahwoah
8295,keep
8296,mille
8297,koko
8298,geil
8299,wallahi
8300,genau
8301,bout
8302,hali
8303,safari
8304,ice
8305,biha
8306,hollanda
8307,hear
8308,hand
8309,grape
8310,hira
8311,top
8312,aaliya
8313,versacehemd
8314,wrist
8315,nip
8316,bitch
8317,ferrari
8318,street
8319,ap
8320,young
8321,g
8322,crib
8323,nightrooms
8324,wouh
8325,aaah
8326,pam
8327,elhal
8328,phantom
8329,ny
8330,know
8331,montana
8332,boy
8333,plata
8334,astaghfirullah
8335,like
8336,fi
8337,bouaalam
8338,whoop
8339,nore
8340,yeah
8341,dik
8342,dawi
8343,blue
8344,laashra
8345,beat
8346,weight
8347,buyin
8348,fan
8349,pumpgun
8350,abdelkader
8351,ganz
8352,talkin
8353,got
8354,narcotraficante
8355,aah
8356,money
8357,land
8358,lot
8359,salam
8360,bang
8361,water
8362,yacht
8363,hustler
8364,joana
8365,lambo
8366,twila
8367,porsche
8368,rabbi
8369,marbella
8370,kohle
8371,richard
8372,vip
8373,farid
8374,plomo
8375,ja
8376,face
8377,mocros
8378,whip
8379,khallatni
8380,ak
8381,closet
8382,pow
8383,foot
8384,yana
8385,bling
8386,dapper
8387,ayy
8388,rouf
8389,hole
8390,pau
8391,hayawan
8392,daq
8393,eight
8394,amphetamin
8395,blani
8396,italy
8397,milan
8398,weißt
8399,rapper
8400,gang
8401,carrera
8402,stacked
8403,sidi
8404,favorite
8405,locked
8406,mixed
8407,euro
8408,inz3ein
8409,lmebliyya
8410,dan
8411,favelas
8412,pitbull
8413,juhjuhdee
8414,haaan
8415,ah
8416,full
8417,drip
8418,body
8419,raise
8420,hit
8421,pray
8422,oh
8423,gon na
8424,ccome
8425,world
8426,like
8427,bathed
8428,night
8429,back
8430,drug
8431,fly
8432,ooh
8433,yeah
8434,died
8435,feel
8436,set
8437,went
8438,lose
8439,tonight
8440,bird
8441,alight
8442,arm
8443,beaten
8444,dawn
8445,broken
8446,born
8447,step
8448,view
8449,think
8450,light
8451,love
8452,heaven
8453,whoa
8454,beautiful
8455,til
8456,blood
8457,sight
8458,youve
8459,wax
8460,began
8461,night
8462,naked
8463,rather
8464,never
8465,called
8466,go
8467,stuff
8468,coming
8469,trifle
8470,youre
8471,pretty
8472,touched
8473,took
8474,call
8475,liquid
8476,careless
8477,fit
8478,ill
8479,know
8480,oh
8481,nothing
8482,like
8483,leave
8484,crack
8485,bare
8486,narcotic
8487,month
8488,shaped
8489,delight
8490,would
8491,pill
8492,cocaine
8493,think
8494,maryjane
8495,first
8496,dazed
8497,dont
8498,world
8499,hate
8500,thats
8501,straight
8502,smile
8503,let
8504,name
8505,flesh
8506,ever
8507,addicted
8508,thought
8509,tease
8510,skin
8511,release
8512,cozy
8513,face
8514,one
8515,wa
8516,void
8517,blame
8518,sweet
8519,word
8520,mind
8521,kiss
8522,fill
8523,cry
8524,devotion
8525,thrill
8526,lazed
8527,recall
8528,road
8529,well
8530,need
8531,curved
8532,walking
8533,ahead
8534,hed
8535,crater
8536,understand
8537,keep
8538,still
8539,huelas
8540,time
8541,want
8542,blowin
8543,toto
8544,open
8545,cup
8546,ice
8547,wan na
8548,always
8549,alone
8550,viajo
8551,damn
8552,mezclo
8553,go
8554,motion
8555,police
8556,chinga
8557,youre
8558,loco
8559,bitch
8560,haina
8561,phone
8562,moco
8563,ugh
8564,call
8565,popo
8566,skrrt
8567,four
8568,outliner
8569,boricua
8570,juanita
8571,nigga
8572,ill
8573,gringa
8574,lowlow
8575,taste
8576,perico
8577,bien
8578,told
8579,eat
8580,town
8581,like
8582,bad
8583,melt
8584,tyga
8585,dentro
8586,track
8587,ver
8588,ahh
8589,wave
8590,ben
8591,choco
8592,tongue
8593,said
8594,huele
8595,yeah
8596,fo
8597,sho
8598,give
8599,lip
8600,escape
8601,negro
8602,tusi
8603,pastilla
8604,beat
8605,mejor
8606,real
8607,mofo
8608,mamacita
8609,chokehold
8610,leavin
8611,drown
8612,door
8613,skkrt
8614,badass
8615,desnua
8616,geico
8617,got
8618,dont
8619,yg
8620,house
8621,low
8622,mama
8623,lil
8624,lick
8625,quiero
8626,strawberry
8627,mai
8628,wilhelmina
8629,thats
8630,handcuff
8631,left
8632,puta
8633,behave
8634,carro
8635,sixsomethin
8636,clue
8637,get
8638,let
8639,latina
8640,party
8641,mouth
8642,big
8643,morenita
8644,rosita
8645,woo
8646,morning
8647,dick
8648,next
8649,hard
8650,front
8651,salen
8652,jerry
8653,yiyi
8654,bust
8655,six
8656,slide
8657,loko
8658,sweet
8659,pussy
8660,bounce
8661,ayy
8662,mind
8663,shit
8664,pull
8665,shosho
8666,lipstick
8667,44
8668,fuckin
8669,fly
8670,lolo
8671,fire
8672,yi
8673,marina
8674,bich
8675,put
8676,hey
8677,black
8678,nono
8679,culo
8680,maría
8681,red
8682,need
8683,code
8684,touch
8685,horny
8686,floor
8687,jacuzzi
8688,hoe
8689,ah
8690,drip
8691,mine
8692,mustard
8693,wifed
8694,cleanse
8695,try
8696,melody
8697,make
8698,hear
8699,never
8700,bitter
8701,youre
8702,free
8703,cant
8704,nobody
8705,million
8706,place
8707,ill
8708,know
8709,mould
8710,theires
8711,ive
8712,yeah
8713,change
8714,tonight
8715,singin
8716,cause
8717,slave
8718,symphony
8719,might
8720,money
8721,take
8722,knee
8723,nonono
8724,song
8725,recognize
8726,diffrent
8727,pain
8728,let
8729,end
8730,people
8731,ever
8732,next
8733,life
8734,prayed
8735,one
8736,shine
8737,sweet
8738,mind
8739,feel
8740,airway
8741,nono
8742,clean
8743,road
8744,day
8745,need
8746,meet
8747,test
8748,try
8749,playlist
8750,long
8751,3d
8752,got ta
8753,usin
8754,wan na
8755,back
8756,silent
8757,make
8758,frustrated
8759,band
8760,okay
8761,never
8762,damn
8763,tryna
8764,last
8765,dm
8766,even
8767,go
8768,youre
8769,please
8770,hopefully
8771,pretty
8772,violent
8773,easy
8774,took
8775,seen
8776,call
8777,lock
8778,learn
8779,17
8780,choosin
8781,bag
8782,cheap
8783,nigga
8784,home
8785,ohoh
8786,know
8787,around
8788,perfect
8789,oh
8790,gon
8791,easier
8792,like
8793,thing
8794,could
8795,em
8796,baby
8797,sex
8798,leave
8799,vibe
8800,yeah
8801,wildin
8802,peachtree
8803,see
8804,give
8805,nowhere
8806,hittin
8807,stupid
8808,real
8809,week
8810,modest
8811,steppin
8812,pearland
8813,wild
8814,cause
8815,girl
8816,debatin
8817,talkin
8818,got
8819,gram
8820,flaw
8821,dont
8822,mileage
8823,guidance
8824,move
8825,low
8826,freaky
8827,lil
8828,treat
8829,uh
8830,od
8831,lot
8832,god
8833,take
8834,game
8835,thats
8836,ooh
8837,sayin
8838,freely
8839,stayin
8840,ex
8841,get
8842,let
8843,name
8844,plan
8845,nine
8846,good
8847,patience
8848,whole
8849,woo
8850,preachy
8851,hot
8852,side
8853,next
8854,pickin
8855,lookin
8856,poppin
8857,homeboy
8858,tired
8859,teach
8860,love
8861,one
8862,mami
8863,work
8864,playin
8865,six
8866,bein
8867,five
8868,sweet
8869,ayy
8870,flex
8871,kind
8872,shit
8873,way
8874,really
8875,sweetie
8876,aint
8877,coop
8878,play
8879,put
8880,tell
8881,trip
8882,runnin
8883,need
8884,talk
8885,fuck
8886,flew
8887,birkin
8888,intrigue
8889,crazy
8890,long
8891,better
8892,ask
8893,reality
8894,time
8895,death
8896,find
8897,giant
8898,enemy
8899,eloquent
8900,since
8901,wan na
8902,back
8903,leader
8904,changed
8905,never
8906,climb
8907,died
8908,last
8909,spread
8910,guess
8911,bitter
8912,killed
8913,writing
8914,rise
8915,please
8916,free
8917,talked
8918,palestine
8919,cant
8920,took
8921,peace
8922,martyr
8923,felt
8924,dream
8925,sadat
8926,sentiment
8927,battle
8928,value
8929,marriage
8930,edward
8931,mean
8932,power
8933,defiant
8934,trying
8935,without
8936,assassination
8937,misery
8938,hold
8939,defend
8940,like
8941,keffiyeh
8942,tear
8943,made
8944,arab
8945,sky
8946,truth
8947,ive
8948,return
8949,bp
8950,give
8951,soil
8952,present
8953,peaceful
8954,seventh
8955,break
8956,irrelevant
8957,real
8958,live
8959,everything
8960,pen
8961,send
8962,prophecised
8963,seeking
8964,cause
8965,camp
8966,slave
8967,soul
8968,got
8969,context
8970,vision
8971,dont
8972,thomas
8973,liar
8974,map
8975,fabrication
8976,tallest
8977,hate
8978,deep
8979,loyal
8980,fighting
8981,thats
8982,freedom
8983,occupied
8984,men
8985,unity
8986,hope
8987,dictator
8988,till
8989,perish
8990,good
8991,end
8992,lawrence
8993,people
8994,many
8995,fight
8996,justice
8997,moment
8998,side
8999,sat
9000,broke
9001,satan
9002,wa
9003,statement
9004,youve
9005,established
9006,elevate
9007,represent
9008,arafat
9009,poisoned
9010,zajel
9011,melanin
9012,tricked
9013,descendant
9014,something
9015,far
9016,fly
9017,insight
9018,malcolm
9019,fire
9020,fashion
9021,sykespicot
9022,mecca
9023,liberty
9024,feel
9025,imagination
9026,fool
9027,colonised
9028,wing
9029,lie
9030,tell
9031,oil
9032,beyond
9033,nation
9034,master
9035,history
9036,soar
9037,stand
9038,sense
9039,runaway
9040,david
9041,president
9042,day
9043,empire
9044,mosaddegh
9045,royal
9046,wonder
9047,mine
9048,understand
9049,blood
9050,try
9051,control
9052,bout
9053,parade
9054,takin
9055,night
9056,glaad
9057,rather
9058,okay
9059,never
9060,damn
9061,tryna
9062,youre
9063,stop
9064,street
9065,scream
9066,sign
9067,peace
9068,crown
9069,shot
9070,fun
9071,several
9072,lesson
9073,mess
9074,else
9075,ohoh
9076,know
9077,mad
9078,oh
9079,patrón
9080,like
9081,could
9082,made
9083,somebody
9084,knockout
9085,ive
9086,see
9087,stone
9088,copout
9089,7
9090,gay
9091,would
9092,internet
9093,shade
9094,comparing
9095,killing
9096,cause
9097,girl
9098,got
9099,figured
9100,loud
9101,dont
9102,tweet
9103,hate
9104,taken
9105,take
9106,thats
9107,bone
9108,learned
9109,urge
9110,mustve
9111,dark
9112,calm
9113,people
9114,step
9115,stressin
9116,snake
9117,comin
9118,broke
9119,obsessin
9120,sunshine
9121,selfexpression
9122,say
9123,missile
9124,anybody
9125,gown
9126,age
9127,friend
9128,restore
9129,seat
9130,makin
9131,aint
9132,hey
9133,need
9134,smiley
9135,rap
9136,pack
9137,chase
9138,away
9139,time
9140,want
9141,grave
9142,homies
9143,got ta
9144,accountant
9145,wan na
9146,back
9147,always
9148,okay
9149,treated
9150,never
9151,twin
9152,top
9153,tryna
9154,even
9155,go
9156,artist
9157,goal
9158,loudest
9159,tipper
9160,tat
9161,drop
9162,scared
9163,bitch
9164,street
9165,drippin
9166,bass
9167,phone
9168,call
9169,hookup
9170,apart
9171,jazzy
9172,million
9173,deal
9174,til
9175,place
9176,yé
9177,nigga
9178,mask
9179,case
9180,ill
9181,mean
9182,mack
9183,ross
9184,hit
9185,know
9186,gap
9187,like
9188,decatur
9189,could
9190,em
9191,baby
9192,another
9193,save
9194,thinkin
9195,wave
9196,killer
9197,half
9198,yeah
9199,change
9200,meant
9201,done
9202,cc
9203,beat
9204,awe
9205,music
9206,figure
9207,safe
9208,slap
9209,sprinter
9210,modest
9211,cross
9212,paid
9213,tie
9214,stack
9215,mall
9216,maybach
9217,rat
9218,keepin
9219,livin
9220,cause
9221,race
9222,got
9223,two
9224,dont
9225,house
9226,every
9227,max
9228,might
9229,quiet
9230,lil
9231,money
9232,count
9233,snitch
9234,couple
9235,realest
9236,lot
9237,collect
9238,reroute
9239,game
9240,nah
9241,charge
9242,trap
9243,bar
9244,bury
9245,get
9246,let
9247,mob
9248,mmm
9249,roll
9250,dark
9251,lapped
9252,nine
9253,good
9254,big
9255,dna
9256,sat
9257,thought
9258,cape
9259,next
9260,small
9261,life
9262,comin
9263,zillion
9264,broke
9265,smoke
9266,state
9267,love
9268,motherfuckin
9269,jumpin
9270,one
9271,face
9272,wa
9273,allowance
9274,wasnt
9275,stay
9276,ringin
9277,dead
9278,six
9279,bein
9280,used
9281,rich
9282,word
9283,start
9284,bounce
9285,limit
9286,shit
9287,way
9288,u
9289,really
9290,aint
9291,bank
9292,countin
9293,put
9294,fact
9295,tell
9296,watt
9297,dollar
9298,rebound
9299,need
9300,talk
9301,large
9302,junior
9303,fuck
9304,hoe
9305,slauson
9306,swap
9307,rickey
9308,zion
9309,gave
9310,mine
9311,diem
9312,still
9313,dm
9314,undress
9315,long
9316,time
9317,sunrise
9318,pretend
9319,never
9320,hand
9321,damn
9322,even
9323,lala
9324,coming
9325,sapphire
9326,stop
9327,drippin
9328,call
9329,felt
9330,hour
9331,fit
9332,ill
9333,taste
9334,sand
9335,know
9336,oh
9337,like
9338,could
9339,thing
